timestamp_ms,price
1700000202000,40000.0000000000
1700000202125,40000.0000000000
1700000202250,40000.0000000000
1700000202375,40000.0000000000
1700000202500,40000.0000000000
1700000202625,40000.0000000000
1700000202750,40000.0000000000
1700000202875,40000.0000000000
1700000203000,40000.0000000000
1700000203125,40000.0000000000
1700000203250,40000.0000000000
1700000203375,40000.0000000000
1700000203500,40000.0000000000
1700000203625,40000.0000000000
1700000203750,40000.0000000000
1700000203875,40000.0000000000
1700000204000,40000.0000000000
1700000204125,40000.0000000000
1700000204250,40000.0000000000
1700000204375,40000.0000000000
1700000204500,40000.0000000000
1700000204625,40000.0000000000
1700000204750,40000.0000000000
1700000204875,40000.0000000000
1700000205000,40000.0000000000
1700000205125,40000.0000000000
1700000205250,40000.0000000000
1700000205375,40000.0000000000
1700000205500,40000.0000000000
1700000205625,40000.0000000000
1700000205750,40000.0000000000
1700000205875,40000.0000000000
1700000206000,40000.0000000000
1700000206125,40000.0000000000
1700000206250,40000.0000000000
1700000206375,40000.0000000000
1700000206500,40000.0000000000
1700000206625,40000.0000000000
1700000206750,40000.0000000000
1700000206875,40000.0000000000
1700000207000,40000.0000000000
1700000207125,40000.0000000000
1700000207250,40000.0000000000
1700000207375,40000.0000000000
1700000207500,40000.0000000000
1700000207625,40000.0000000000
1700000207750,40000.0000000000
1700000207875,40000.0000000000
1700000208000,40000.0000000000
1700000208125,40000.0000000000
1700000208250,40000.0000000000
1700000208375,40000.0000000000
1700000208500,40000.0000000000
1700000208625,40000.0000000000
1700000208750,40000.0000000000
1700000208875,40000.0000000000
1700000209000,40000.0000000000
1700000209125,40000.0000000000
1700000209250,40000.0000000000
1700000209375,40000.0000000000
1700000209500,40000.0000000000
1700000209625,40000.0000000000
1700000209750,40000.0000000000
1700000209875,40000.0000000000
1700000210000,40000.0000000000
1700000210125,40000.0000000000
1700000210250,40000.0000000000
1700000210375,40000.0000000000
1700000210500,40000.0000000000
1700000210625,40000.0000000000
1700000210750,40000.0000000000
1700000210875,40000.0000000000
1700000211000,40000.0000000000
1700000211125,40000.0000000000
1700000211250,40000.0000000000
1700000211375,40000.0000000000
1700000211500,40000.0000000000
1700000211625,40000.0000000000
1700000211750,40000.0000000000
1700000211875,40000.0000000000
1700000212000,40000.0000000000
1700000212125,40000.0000000000
1700000212250,40000.0000000000
1700000212375,40000.0000000000
1700000212500,40000.0000000000
1700000212625,40000.0000000000
1700000212750,40000.0000000000
1700000212875,40000.0000000000
1700000213000,40000.0000000000
1700000213125,40000.0000000000
1700000213250,40000.0000000000
1700000213375,40000.0000000000
1700000213500,40000.0000000000
1700000213625,40000.0000000000
1700000213750,40000.0000000000
1700000213875,40000.0000000000
1700000214000,40000.0000000000
1700000214125,40000.0000000000
1700000214250,40000.0000000000
1700000214375,40000.0000000000
1700000214500,40000.0000000000
1700000214625,40000.0000000000
1700000214750,40000.0000000000
1700000214875,40000.0000000000
1700000215000,40000.0000000000
1700000215125,40000.0000000000
1700000215250,40000.0000000000
1700000215375,40000.0000000000
1700000215500,40000.0000000000
1700000215625,40000.0000000000
1700000215750,40000.0000000000
1700000215875,40000.0000000000
1700000216000,40000.0000000000
1700000216125,40000.0000000000
1700000216250,40000.0000000000
1700000216375,40000.0000000000
1700000216500,40000.0000000000
1700000216625,40000.0000000000
1700000216750,40000.0000000000
1700000216875,40000.0000000000
1700000217000,40000.0000000000
1700000217125,40000.0000000000
1700000217250,40000.0000000000
1700000217375,40000.0000000000
1700000217500,40000.0000000000
1700000217625,40000.0000000000
1700000217750,40000.0000000000
1700000217875,40000.0000000000
1700000218000,40000.0000000000
1700000218125,40000.0000000000
1700000218250,40000.0000000000
1700000218375,40000.0000000000
1700000218500,40000.0000000000
1700000218625,40000.0000000000
1700000218750,40000.0000000000
1700000218875,40000.0000000000
1700000219000,40000.0000000000
1700000219125,40000.0000000000
1700000219250,40000.0000000000
1700000219375,40000.0000000000
1700000219500,40000.0000000000
1700000219625,40000.0000000000
1700000219750,40000.0000000000
1700000219875,40000.0000000000
1700000220000,40000.0000000000
1700000220125,40000.0000000000
1700000220250,40000.0000000000
1700000220375,40000.0000000000
1700000220500,40000.0000000000
1700000220625,40000.0000000000
1700000220750,40000.0000000000
1700000220875,40000.0000000000
1700000221000,40000.0000000000
1700000221125,40000.0000000000
1700000221250,40000.0000000000
1700000221375,40000.0000000000
1700000221500,40000.0000000000
1700000221625,40000.0000000000
1700000221750,40000.0000000000
1700000221875,40000.0000000000
1700000222000,40000.0000000000
1700000222125,40000.0000000000
1700000222250,40000.0000000000
1700000222375,40000.0000000000
1700000222500,40000.0000000000
1700000222625,40000.0000000000
1700000222750,40000.0000000000
1700000222875,40000.0000000000
1700000223000,40000.0000000000
1700000223125,40000.0000000000
1700000223250,40000.0000000000
1700000223375,40000.0000000000
1700000223500,40000.0000000000
1700000223625,40000.0000000000
1700000223750,40000.0000000000
1700000223875,40000.0000000000
1700000224000,40000.0000000000
1700000224125,40000.0000000000
1700000224250,40000.0000000000
1700000224375,40000.0000000000
1700000224500,40000.0000000000
1700000224625,40000.0000000000
1700000224750,40000.0000000000
1700000224875,40000.0000000000
1700000225000,40000.0000000000
1700000225125,40000.0000000000
1700000225250,40000.0000000000
1700000225375,40000.0000000000
1700000225500,40000.0000000000
1700000225625,40000.0000000000
1700000225750,40000.0000000000
1700000225875,40000.0000000000
1700000226000,40000.0000000000
1700000226125,40000.0000000000
1700000226250,40000.0000000000
1700000226375,40000.0000000000
1700000226500,40000.0000000000
1700000226625,40000.0000000000
1700000226750,40000.0000000000
1700000226875,40000.0000000000
1700000227000,40000.0000000000
1700000227125,40000.0000000000
1700000227250,40000.0000000000
1700000227375,40000.0000000000
1700000227500,40000.0000000000
1700000227625,40000.0000000000
1700000227750,40000.0000000000
1700000227875,40000.0000000000
1700000228000,40000.0000000000
1700000228125,40000.0000000000
1700000228250,40000.0000000000
1700000228375,40000.0000000000
1700000228500,40000.0000000000
1700000228625,40000.0000000000
1700000228750,40000.0000000000
1700000228875,40000.0000000000
1700000229000,40000.0000000000
1700000229125,40000.0000000000
1700000229250,40000.0000000000
1700000229375,40000.0000000000
1700000229500,40000.0000000000
1700000229625,40000.0000000000
1700000229750,40000.0000000000
1700000229875,40000.0000000000
1700000230000,40000.0000000000
1700000230125,40000.0000000000
1700000230250,40000.0000000000
1700000230375,40000.0000000000
1700000230500,40000.0000000000
1700000230625,40000.0000000000
1700000230750,40000.0000000000
1700000230875,40000.0000000000
1700000231000,40000.0000000000
1700000231125,40000.0000000000
1700000231250,40000.0000000000
1700000231375,40000.0000000000
1700000231500,40000.0000000000
1700000231625,40000.0000000000
1700000231750,40000.0000000000
1700000231875,40000.0000000000
1700000232000,40000.0000000000
