timestamp_ms,price
1700000000000,40000.0000000000
1700000000125,40000.0000000000
1700000000250,40000.0000000000
1700000000375,40000.0000000000
1700000000500,40000.0000000000
1700000000625,40000.0000000000
1700000000750,40000.0000000000
1700000000875,40000.0000000000
1700000001000,40000.0000000000
1700000001125,40000.0000000000
1700000001250,40000.0000000000
1700000001375,40000.0000000000
1700000001500,40000.0000000000
1700000001625,40000.0000000000
1700000001750,40000.0000000000
1700000001875,40000.0000000000
1700000002000,40000.0000000000
1700000002125,40000.0000000000
1700000002250,40000.0000000000
1700000002375,40000.0000000000
1700000002500,40000.0000000000
1700000002625,40000.0000000000
1700000002750,40000.0000000000
1700000002875,40000.0000000000
1700000003000,40000.0000000000
1700000003125,40000.0000000000
1700000003250,40000.0000000000
1700000003375,40000.0000000000
1700000003500,40000.0000000000
1700000003625,40000.0000000000
1700000003750,40000.0000000000
1700000003875,40000.0000000000
1700000004000,40000.0000000000
1700000004125,40000.0000000000
1700000004250,40000.0000000000
1700000004375,40000.0000000000
1700000004500,40000.0000000000
1700000004625,40000.0000000000
1700000004750,40000.0000000000
1700000004875,40000.0000000000
1700000005000,40000.0000000000
1700000005125,40000.0000000000
1700000005250,40000.0000000000
1700000005375,40000.0000000000
1700000005500,40000.0000000000
1700000005625,40000.0000000000
1700000005750,40000.0000000000
1700000005875,40000.0000000000
1700000006000,40000.0000000000
1700000006125,40000.0000000000
1700000006250,40000.0000000000
1700000006375,40000.0000000000
1700000006500,40000.0000000000
1700000006625,40000.0000000000
1700000006750,40000.0000000000
1700000006875,40000.0000000000
1700000007000,40000.0000000000
1700000007125,40000.0000000000
1700000007250,40000.0000000000
1700000007375,40000.0000000000
1700000007500,40000.0000000000
1700000007625,40000.0000000000
1700000007750,40000.0000000000
1700000007875,40000.0000000000
1700000008000,40000.0000000000
1700000008125,40000.0000000000
1700000008250,40000.0000000000
1700000008375,40000.0000000000
1700000008500,40000.0000000000
1700000008625,40000.0000000000
1700000008750,40000.0000000000
1700000008875,40000.0000000000
1700000009000,40000.0000000000
1700000009125,40000.0000000000
1700000009250,40000.0000000000
1700000009375,40000.0000000000
1700000009500,40000.0000000000
1700000009625,40000.0000000000
1700000009750,40000.0000000000
1700000009875,40000.0000000000
1700000010000,40015.1819833382
1700000010125,40030.6335605728
1700000010250,40046.3596235609
1700000010375,40062.3651565900
1700000010500,40078.6552382514
1700000010625,40095.2350433566
1700000010750,40112.1098448967
1700000010875,40129.2850160462
1700000011000,40146.7660322133
1700000011125,40164.5584731357
1700000011250,40182.6680250264
1700000011375,40201.1004827668
1700000011500,40219.8617521524
1700000011625,40238.9578521896
1700000011750,40258.3949174459
1700000011875,40278.1792004552
1700000012000,40298.3170741799
1700000012125,40318.8150345302
1700000012250,40339.6797029434
1700000012375,40360.9178290238
1700000012500,40382.5362932461
1700000012625,40404.5421097222
1700000012750,40426.9424290359
1700000012875,40449.7445411440
1700000013000,40472.9558783485
1700000013125,40496.5840183405
1700000013250,40520.6366873178
1700000013375,40545.1217631794
1700000013500,40570.0472787972
1700000013625,40595.4214253686
1700000013750,40621.2525558524
1700000013875,40647.5491884888
1700000014000,40674.3200104076
1700000014125,40701.5738813269
1700000014250,40729.3198373430
1700000014375,40757.5670948179
1700000014500,40786.3250543627
1700000014625,40815.6033049241
1700000014750,40845.4116279737
1700000014875,40875.7600018048
1700000015000,40906.6586059396
1700000015125,40938.1178256503
1700000015250,40970.1482565965
1700000015375,41002.7607095839
1700000015500,41035.9662154471
1700000015625,41069.7760300596
1700000015750,41104.2016394771
1700000015875,41139.2547652151
1700000016000,41174.9473696681
1700000016125,41211.2916616722
1700000016250,41248.3001022169
1700000016375,41285.9854103107
1700000016500,41324.3605690046
1700000016625,41363.4388315795
1700000016750,41403.2337279013
1700000016875,41443.7590709504
1700000017000,41402.5302342423
1700000017125,41360.6274248858
1700000017250,41318.0403679503
1700000017375,41274.7586578853
1700000017500,41230.7717578104
1700000017625,41186.0689988404
1700000017750,41140.6395794493
1700000017875,41094.4725648743
1700000018000,41047.5568865626
1700000018125,40999.8813416628
1700000018250,40951.4345925635
1700000018375,40902.2051664806
1700000018500,40852.1814550980
1700000018625,40801.3517142613
1700000018750,40749.7040637294
1700000018875,40697.2264869857
1700000019000,40643.9068311118
1700000019125,40589.7328067270
1700000019250,40534.6919879959
1700000019375,40478.7718127076
1700000019500,40421.9595824296
1700000019625,40364.2424627399
1700000019750,40305.6074835397
1700000019875,40246.0415394517
1700000020000,40185.5313903053
1700000020125,40124.0636617151
1700000020250,40061.6248457542
1700000020375,39998.2013017267
1700000020500,39933.7792570444
1700000020625,39868.3448082099
1700000020750,39801.8839219121
1700000020875,39734.3824362372
1700000021000,39665.8260619996
1700000021125,39596.2003841979
1700000021250,39525.4908636001
1700000021375,39453.6828384625
1700000021500,39380.7615263872
1700000021625,39306.7120263242
1700000021750,39231.5193207210
1700000021875,39155.1682778271
1700000022000,39077.6436541567
1700000022125,38998.9300971171
1700000022250,38919.0121478058
1700000022375,38837.8742439840
1700000022500,38755.5007232313
1700000022625,38671.8758262877
1700000022750,38586.9837005879
1700000022875,38500.8084039959
1700000023000,38413.3339087439
1700000023125,38324.5441055832
1700000023250,38234.4228081531
1700000023375,38142.9537575738
1700000023500,38050.1206272706
1700000023625,37955.9070280350
1700000023750,37860.2965133316
1700000023875,37763.2725848540
1700000024000,37763.2725848540
1700000024125,37763.2725848540
1700000024250,37763.2725848540
1700000024375,37763.2725848540
1700000024500,37763.2725848540
1700000024625,37763.2725848540
1700000024750,37763.2725848540
1700000024875,37763.2725848540
1700000025000,37763.2725848540
1700000025125,37763.2725848540
1700000025250,37763.2725848540
1700000025375,37763.2725848540
1700000025500,37763.2725848540
1700000025625,37763.2725848540
1700000025750,37763.2725848540
1700000025875,37763.2725848540
1700000026000,37763.2725848540
1700000026125,37763.2725848540
1700000026250,37763.2725848540
1700000026375,37763.2725848540
1700000026500,37763.2725848540
1700000026625,37763.2725848540
1700000026750,37763.2725848540
1700000026875,37763.2725848540
1700000027000,37763.2725848540
1700000027125,37763.2725848540
1700000027250,37763.2725848540
1700000027375,37763.2725848540
1700000027500,37763.2725848540
1700000027625,37763.2725848540
1700000027750,37763.2725848540
1700000027875,37763.2725848540
1700000028000,37763.2725848540
1700000028125,37763.2725848540
1700000028250,37763.2725848540
1700000028375,37763.2725848540
1700000028500,37763.2725848540
1700000028625,37763.2725848540
1700000028750,37763.2725848540
1700000028875,37763.2725848540
1700000029000,37763.2725848540
1700000029125,37763.2725848540
1700000029250,37763.2725848540
1700000029375,37763.2725848540
1700000029500,37763.2725848540
1700000029625,37763.2725848540
1700000029750,37763.2725848540
1700000029875,37763.2725848540
1700000030000,37763.2725848540
1700000030125,37763.2725848540
1700000030250,37763.2725848540
1700000030375,37763.2725848540
1700000030500,37763.2725848540
1700000030625,37763.2725848540
1700000030750,37763.2725848540
1700000030875,37763.2725848540
1700000031000,37763.2725848540
1700000031125,37763.2725848540
1700000031250,37763.2725848540
1700000031375,37763.2725848540
1700000031500,37763.2725848540
1700000031625,37763.2725848540
1700000031750,37763.2725848540
1700000031875,37763.2725848540
1700000032000,37763.2725848540
1700000032125,37763.2725848540
1700000032250,37763.2725848540
1700000032375,37763.2725848540
1700000032500,37763.2725848540
1700000032625,37763.2725848540
1700000032750,37763.2725848540
1700000032875,37763.2725848540
1700000033000,37763.2725848540
1700000033125,37763.2725848540
1700000033250,37763.2725848540
1700000033375,37763.2725848540
1700000033500,37763.2725848540
1700000033625,37763.2725848540
1700000033750,37763.2725848540
1700000033875,37763.2725848540
1700000034000,37763.2725848540
1700000034125,37763.2725848540
1700000034250,37763.2725848540
1700000034375,37763.2725848540
1700000034500,37763.2725848540
1700000034625,37763.2725848540
1700000034750,37763.2725848540
1700000034875,37763.2725848540
1700000035000,37763.2725848540
1700000035125,37763.2725848540
1700000035250,37763.2725848540
1700000035375,37763.2725848540
1700000035500,37763.2725848540
1700000035625,37763.2725848540
1700000035750,37763.2725848540
1700000035875,37763.2725848540
1700000036000,37763.2725848540
1700000036125,37763.2725848540
1700000036250,37763.2725848540
1700000036375,37763.2725848540
1700000036500,37763.2725848540
1700000036625,37763.2725848540
1700000036750,37763.2725848540
1700000036875,37763.2725848540
1700000037000,37763.2725848540
1700000037125,37763.2725848540
1700000037250,37763.2725848540
1700000037375,37763.2725848540
1700000037500,37763.2725848540
1700000037625,37763.2725848540
1700000037750,37763.2725848540
1700000037875,37763.2725848540
1700000038000,37763.2725848540
1700000038125,37763.2725848540
1700000038250,37763.2725848540
1700000038375,37763.2725848540
1700000038500,37763.2725848540
1700000038625,37763.2725848540
1700000038750,37763.2725848540
1700000038875,37763.2725848540
1700000039000,37763.2725848540
1700000039125,37763.2725848540
1700000039250,37763.2725848540
1700000039375,37763.2725848540
1700000039500,37763.2725848540
1700000039625,37763.2725848540
